product_id,product_name,price,units_sold,page_views,conversion_rate,product_category,date
P-1001,Wireless Earbuds,137.64,19,1167,0.0163,Electronics,2025-01-08
P-1002,USB-C Docking Hub,180.09,59,2101,0.0281,Electronics,2025-01-08
P-1003,Smart Home Camera,215.35,26,2011,0.0129,Electronics,2025-01-08
P-1004,Portable Charger,266.45,8,641,0.0125,Electronics,2025-01-08
P-1005,Bluetooth Speaker,236.76,34,796,0.0427,Electronics,2025-01-08
P-1006,Gaming Keyboard,211.34,31,993,0.0312,Electronics,2025-01-08
P-1007,Streaming Microphone,256.33,45,1341,0.0336,Electronics,2025-01-08
P-1008,Fitness Smartwatch,312.01,92,1428,0.0644,Electronics,2025-01-08
P-1009,Ceramic Cookware Set,67.06,56,967,0.0579,Home & Kitchen,2025-01-08
P-1010,Air Fryer Basket,66.89,73,837,0.0872,Home & Kitchen,2025-01-08
P-1011,Memory Foam Pillow,88.52,80,1474,0.0543,Home & Kitchen,2025-01-08
P-1012,Countertop Blender,119.74,57,1609,0.0354,Home & Kitchen,2025-01-08
P-1013,Cotton Sheet Set,60.61,25,523,0.0478,Home & Kitchen,2025-01-08
P-1014,Desk Organizer,102.24,69,1348,0.0512,Home & Kitchen,2025-01-08
P-1015,LED Floor Lamp,64.7,35,791,0.0442,Home & Kitchen,2025-01-08
P-1016,Vacuum Storage Bags,64.01,128,1466,0.0873,Home & Kitchen,2025-01-08
P-1017,Hydrating Face Serum,60.28,51,755,0.0675,Beauty,2025-01-08
P-1018,Mineral Sunscreen,12.69,186,1588,0.1171,Beauty,2025-01-08
P-1019,Retinol Night Cream,31.67,137,1518,0.0903,Beauty,2025-01-08
P-1020,Matte Lip Kit,77.07,210,2045,0.1027,Beauty,2025-01-08
P-1021,Scalp Care Tonic,46.67,137,1591,0.0861,Beauty,2025-01-08
P-1022,Fragrance Discovery Set,17.27,386,2595,0.1487,Beauty,2025-01-08
P-1023,Reusable Makeup Pads,18.56,138,1275,0.1082,Beauty,2025-01-08
P-1024,Volumizing Hair Brush,33.38,323,1531,0.211,Beauty,2025-01-08
P-1025,Performance Hoodie,38.39,82,828,0.099,Apparel,2025-01-08
P-1026,Running Shorts,114.36,58,986,0.0588,Apparel,2025-01-08
P-1027,Stretch Denim Jeans,77.12,118,2182,0.0541,Apparel,2025-01-08
P-1028,Linen Button Shirt,79.7,82,1347,0.0609,Apparel,2025-01-08
P-1029,Seamless Leggings,40.25,88,927,0.0949,Apparel,2025-01-08
P-1030,Merino Crew Socks,104.79,78,1660,0.047,Apparel,2025-01-08
P-1031,Canvas Weekender Bag,104.89,63,776,0.0812,Apparel,2025-01-08
P-1032,Rain Shell Jacket,63.91,50,664,0.0753,Apparel,2025-01-08
P-1033,Adjustable Dumbbell,39.45,35,512,0.0684,Fitness,2025-01-08
P-1034,Yoga Mat Pro,204.22,33,1205,0.0274,Fitness,2025-01-08
P-1035,Resistance Band Kit,141.54,31,860,0.036,Fitness,2025-01-08
P-1036,Foam Roller,78.07,71,1725,0.0412,Fitness,2025-01-08
P-1037,Cycling Trainer Stand,159.08,92,1218,0.0755,Fitness,2025-01-08
P-1038,Hydration Vest,170.73,26,960,0.0271,Fitness,2025-01-08
P-1039,Recovery Massage Gun,96.67,33,925,0.0357,Fitness,2025-01-08
P-1040,Balance Board,159.54,127,1305,0.0973,Fitness,2025-01-08
P-1041,Organic Coffee Beans,9.64,165,2003,0.0824,Grocery,2025-01-08
P-1042,Protein Granola,17.06,77,540,0.1426,Grocery,2025-01-08
P-1043,Sparkling Water Pack,37.46,297,1647,0.1803,Grocery,2025-01-08
P-1044,Olive Oil Tin,22.86,364,1816,0.2004,Grocery,2025-01-08
P-1045,Dried Mango Slices,13.1,133,796,0.1671,Grocery,2025-01-08
P-1046,Plant-Based Jerky,5.23,685,3552,0.1928,Grocery,2025-01-08
P-1047,Almond Butter Jar,19.19,216,1700,0.1271,Grocery,2025-01-08
P-1048,Herbal Tea Sampler,26.53,413,3028,0.1364,Grocery,2025-01-08
P-1001,Wireless Earbuds,139.44,19,1011,0.0188,Electronics,2025-01-09
P-1002,USB-C Docking Hub,173.62,70,2167,0.0323,Electronics,2025-01-09
P-1003,Smart Home Camera,209.45,24,1764,0.0136,Electronics,2025-01-09
P-1004,Portable Charger,263.96,16,751,0.0213,Electronics,2025-01-09
P-1005,Bluetooth Speaker,234.3,40,1179,0.0339,Electronics,2025-01-09
P-1006,Gaming Keyboard,213.3,27,1070,0.0252,Electronics,2025-01-09
P-1007,Streaming Microphone,238.51,47,1659,0.0283,Electronics,2025-01-09
P-1008,Fitness Smartwatch,375.24,60,1354,0.0443,Electronics,2025-01-09
P-1009,Ceramic Cookware Set,66.68,81,1178,0.0688,Home & Kitchen,2025-01-09
P-1010,Air Fryer Basket,67,45,680,0.0662,Home & Kitchen,2025-01-09
P-1011,Memory Foam Pillow,80.64,85,1355,0.0627,Home & Kitchen,2025-01-09
P-1012,Countertop Blender,120.27,55,1666,0.033,Home & Kitchen,2025-01-09
P-1013,Cotton Sheet Set,60.93,36,625,0.0576,Home & Kitchen,2025-01-09
P-1014,Desk Organizer,103.35,59,1290,0.0457,Home & Kitchen,2025-01-09
P-1015,LED Floor Lamp,62.98,36,942,0.0382,Home & Kitchen,2025-01-09
P-1016,Vacuum Storage Bags,75.56,65,1195,0.0544,Home & Kitchen,2025-01-09
P-1017,Hydrating Face Serum,60.2,72,1009,0.0714,Beauty,2025-01-09
P-1018,Mineral Sunscreen,12.21,264,1788,0.1477,Beauty,2025-01-09
P-1019,Retinol Night Cream,29.25,139,1312,0.1059,Beauty,2025-01-09
P-1020,Matte Lip Kit,76.65,174,1971,0.0883,Beauty,2025-01-09
P-1021,Scalp Care Tonic,47.58,135,1696,0.0796,Beauty,2025-01-09
P-1022,Fragrance Discovery Set,16.77,291,2149,0.1354,Beauty,2025-01-09
P-1023,Reusable Makeup Pads,18.14,141,999,0.1411,Beauty,2025-01-09
P-1024,Volumizing Hair Brush,41.5,222,1424,0.1559,Beauty,2025-01-09
P-1025,Performance Hoodie,38.8,84,867,0.0969,Apparel,2025-01-09
P-1026,Running Shorts,108.54,81,1023,0.0792,Apparel,2025-01-09
P-1027,Stretch Denim Jeans,70.69,101,1400,0.0721,Apparel,2025-01-09
P-1028,Linen Button Shirt,81.54,62,1069,0.058,Apparel,2025-01-09
P-1029,Seamless Leggings,40.7,125,999,0.1251,Apparel,2025-01-09
P-1030,Merino Crew Socks,106.63,71,1440,0.0493,Apparel,2025-01-09
P-1031,Canvas Weekender Bag,108.83,58,707,0.082,Apparel,2025-01-09
P-1032,Rain Shell Jacket,69.45,52,670,0.0776,Apparel,2025-01-09
P-1033,Adjustable Dumbbell,40.43,36,458,0.0786,Fitness,2025-01-09
P-1034,Yoga Mat Pro,213.66,19,988,0.0192,Fitness,2025-01-09
P-1035,Resistance Band Kit,125.05,25,549,0.0455,Fitness,2025-01-09
P-1036,Foam Roller,77.69,59,1524,0.0387,Fitness,2025-01-09
P-1037,Cycling Trainer Stand,159.11,86,1144,0.0752,Fitness,2025-01-09
P-1038,Hydration Vest,168.62,32,915,0.035,Fitness,2025-01-09
P-1039,Recovery Massage Gun,97.33,27,608,0.0444,Fitness,2025-01-09
P-1040,Balance Board,194.91,68,1127,0.0603,Fitness,2025-01-09
P-1041,Organic Coffee Beans,9.61,150,1692,0.0887,Grocery,2025-01-09
P-1042,Protein Granola,16.95,94,686,0.137,Grocery,2025-01-09
P-1043,Sparkling Water Pack,33.97,438,2351,0.1863,Grocery,2025-01-09
P-1044,Olive Oil Tin,23.03,264,1535,0.172,Grocery,2025-01-09
P-1045,Dried Mango Slices,12.88,130,701,0.1854,Grocery,2025-01-09
P-1046,Plant-Based Jerky,5.18,710,3732,0.1902,Grocery,2025-01-09
P-1047,Almond Butter Jar,17.8,263,1592,0.1652,Grocery,2025-01-09
P-1048,Herbal Tea Sampler,30.23,328,2623,0.125,Grocery,2025-01-09
P-1001,Wireless Earbuds,139.91,22,1459,0.0151,Electronics,2025-01-10
P-1002,USB-C Docking Hub,196.74,50,1920,0.026,Electronics,2025-01-10
P-1003,Smart Home Camera,204.02,28,1470,0.019,Electronics,2025-01-10
P-1004,Portable Charger,263.04,15,749,0.02,Electronics,2025-01-10
P-1005,Bluetooth Speaker,235.31,54,1468,0.0368,Electronics,2025-01-10
P-1006,Gaming Keyboard,212.47,45,986,0.0456,Electronics,2025-01-10
P-1007,Streaming Microphone,247.87,59,1443,0.0409,Electronics,2025-01-10
P-1008,Fitness Smartwatch,396.15,45,1354,0.0332,Electronics,2025-01-10
P-1009,Ceramic Cookware Set,66.46,51,974,0.0524,Home & Kitchen,2025-01-10
P-1010,Air Fryer Basket,70.41,53,767,0.0691,Home & Kitchen,2025-01-10
P-1011,Memory Foam Pillow,80.48,82,1342,0.0611,Home & Kitchen,2025-01-10
P-1012,Countertop Blender,118.76,53,1323,0.0401,Home & Kitchen,2025-01-10
P-1013,Cotton Sheet Set,59.79,22,548,0.0401,Home & Kitchen,2025-01-10
P-1014,Desk Organizer,100.71,66,1281,0.0515,Home & Kitchen,2025-01-10
P-1015,LED Floor Lamp,71.64,27,780,0.0346,Home & Kitchen,2025-01-10
P-1016,Vacuum Storage Bags,74.62,99,1518,0.0652,Home & Kitchen,2025-01-10
P-1017,Hydrating Face Serum,61.45,54,798,0.0677,Beauty,2025-01-10
P-1018,Mineral Sunscreen,13.4,244,1931,0.1264,Beauty,2025-01-10
P-1019,Retinol Night Cream,27.6,163,2024,0.0805,Beauty,2025-01-10
P-1020,Matte Lip Kit,76.52,196,2133,0.0919,Beauty,2025-01-10
P-1021,Scalp Care Tonic,46.57,108,1591,0.0679,Beauty,2025-01-10
P-1022,Fragrance Discovery Set,17.14,305,2305,0.1323,Beauty,2025-01-10
P-1023,Reusable Makeup Pads,18.2,189,1397,0.1353,Beauty,2025-01-10
P-1024,Volumizing Hair Brush,40.07,226,1698,0.1331,Beauty,2025-01-10
P-1025,Performance Hoodie,38.38,100,839,0.1192,Apparel,2025-01-10
P-1026,Running Shorts,119.51,114,1417,0.0805,Apparel,2025-01-10
P-1027,Stretch Denim Jeans,67.98,137,2153,0.0636,Apparel,2025-01-10
P-1028,Linen Button Shirt,82.53,78,1185,0.0658,Apparel,2025-01-10
P-1029,Seamless Leggings,39.65,150,1060,0.1415,Apparel,2025-01-10
P-1030,Merino Crew Socks,106.19,51,1153,0.0442,Apparel,2025-01-10
P-1031,Canvas Weekender Bag,103.97,67,776,0.0863,Apparel,2025-01-10
P-1032,Rain Shell Jacket,72.79,41,627,0.0654,Apparel,2025-01-10
P-1033,Adjustable Dumbbell,40.17,44,508,0.0866,Fitness,2025-01-10
P-1034,Yoga Mat Pro,234.53,21,1021,0.0206,Fitness,2025-01-10
P-1035,Resistance Band Kit,126.02,30,637,0.0471,Fitness,2025-01-10
P-1036,Foam Roller,72.87,76,1575,0.0483,Fitness,2025-01-10
P-1037,Cycling Trainer Stand,165.47,74,1358,0.0545,Fitness,2025-01-10
P-1038,Hydration Vest,166.45,24,800,0.03,Fitness,2025-01-10
P-1039,Recovery Massage Gun,98.71,23,537,0.0428,Fitness,2025-01-10
P-1040,Balance Board,196.54,69,1363,0.0506,Fitness,2025-01-10
P-1041,Organic Coffee Beans,9.48,188,1880,0.1,Grocery,2025-01-10
P-1042,Protein Granola,18.64,73,624,0.117,Grocery,2025-01-10
P-1043,Sparkling Water Pack,33.66,349,1989,0.1755,Grocery,2025-01-10
P-1044,Olive Oil Tin,23.79,253,1361,0.1859,Grocery,2025-01-10
P-1045,Dried Mango Slices,13.04,146,753,0.1939,Grocery,2025-01-10
P-1046,Plant-Based Jerky,5.05,454,2693,0.1686,Grocery,2025-01-10
P-1047,Almond Butter Jar,18.36,194,1391,0.1395,Grocery,2025-01-10
P-1048,Herbal Tea Sampler,31.03,435,3212,0.1354,Grocery,2025-01-10
P-1001,Wireless Earbuds,136.41,21,1201,0.0175,Electronics,2025-01-11
P-1002,USB-C Docking Hub,194.78,55,2583,0.0213,Electronics,2025-01-11
P-1003,Smart Home Camera,204.33,31,2052,0.0151,Electronics,2025-01-11
P-1004,Portable Charger,270.82,16,1093,0.0146,Electronics,2025-01-11
P-1005,Bluetooth Speaker,247.38,42,1128,0.0372,Electronics,2025-01-11
P-1006,Gaming Keyboard,217.85,60,1743,0.0344,Electronics,2025-01-11
P-1007,Streaming Microphone,266.16,54,1731,0.0312,Electronics,2025-01-11
P-1008,Fitness Smartwatch,378.36,78,1754,0.0445,Electronics,2025-01-11
P-1009,Ceramic Cookware Set,64.91,67,1147,0.0584,Home & Kitchen,2025-01-11
P-1010,Air Fryer Basket,73.77,56,930,0.0602,Home & Kitchen,2025-01-11
P-1011,Memory Foam Pillow,85.37,92,1893,0.0486,Home & Kitchen,2025-01-11
P-1012,Countertop Blender,120.54,57,1864,0.0306,Home & Kitchen,2025-01-11
P-1013,Cotton Sheet Set,59.12,23,626,0.0367,Home & Kitchen,2025-01-11
P-1014,Desk Organizer,102.73,76,1521,0.05,Home & Kitchen,2025-01-11
P-1015,LED Floor Lamp,71.12,43,955,0.045,Home & Kitchen,2025-01-11
P-1016,Vacuum Storage Bags,73.01,103,1678,0.0614,Home & Kitchen,2025-01-11
P-1017,Hydrating Face Serum,61.43,83,1082,0.0767,Beauty,2025-01-11
P-1018,Mineral Sunscreen,13.92,319,2576,0.1238,Beauty,2025-01-11
P-1019,Retinol Night Cream,28.87,137,1542,0.0888,Beauty,2025-01-11
P-1020,Matte Lip Kit,74.28,162,1847,0.0877,Beauty,2025-01-11
P-1021,Scalp Care Tonic,49.57,150,1804,0.0831,Beauty,2025-01-11
P-1022,Fragrance Discovery Set,16.88,328,2787,0.1177,Beauty,2025-01-11
P-1023,Reusable Makeup Pads,18.19,157,1439,0.1091,Beauty,2025-01-11
P-1024,Volumizing Hair Brush,40.92,287,1620,0.1772,Beauty,2025-01-11
P-1025,Performance Hoodie,39.13,115,1030,0.1117,Apparel,2025-01-11
P-1026,Running Shorts,124.74,80,1115,0.0717,Apparel,2025-01-11
P-1027,Stretch Denim Jeans,69.68,166,2290,0.0725,Apparel,2025-01-11
P-1028,Linen Button Shirt,80.4,95,1565,0.0607,Apparel,2025-01-11
P-1029,Seamless Leggings,40.06,166,1223,0.1357,Apparel,2025-01-11
P-1030,Merino Crew Socks,108.23,73,1716,0.0425,Apparel,2025-01-11
P-1031,Canvas Weekender Bag,101.06,62,638,0.0972,Apparel,2025-01-11
P-1032,Rain Shell Jacket,69.66,49,817,0.06,Apparel,2025-01-11
P-1033,Adjustable Dumbbell,39.24,53,565,0.0938,Fitness,2025-01-11
P-1034,Yoga Mat Pro,239.36,27,1169,0.0231,Fitness,2025-01-11
P-1035,Resistance Band Kit,124.83,34,765,0.0444,Fitness,2025-01-11
P-1036,Foam Roller,79.46,60,1555,0.0386,Fitness,2025-01-11
P-1037,Cycling Trainer Stand,160.58,103,1457,0.0707,Fitness,2025-01-11
P-1038,Hydration Vest,169.56,27,1169,0.0231,Fitness,2025-01-11
P-1039,Recovery Massage Gun,93.58,27,778,0.0347,Fitness,2025-01-11
P-1040,Balance Board,188.26,61,1104,0.0553,Fitness,2025-01-11
P-1041,Organic Coffee Beans,9.95,197,2172,0.0907,Grocery,2025-01-11
P-1042,Protein Granola,18.7,71,769,0.0923,Grocery,2025-01-11
P-1043,Sparkling Water Pack,33.65,400,2103,0.1902,Grocery,2025-01-11
P-1044,Olive Oil Tin,23.59,312,1603,0.1946,Grocery,2025-01-11
P-1045,Dried Mango Slices,13.57,171,847,0.2019,Grocery,2025-01-11
P-1046,Plant-Based Jerky,5.14,570,3494,0.1631,Grocery,2025-01-11
P-1047,Almond Butter Jar,17.76,298,1730,0.1723,Grocery,2025-01-11
P-1048,Herbal Tea Sampler,29.68,493,3025,0.163,Grocery,2025-01-11
P-1001,Wireless Earbuds,137.09,17,1560,0.0109,Electronics,2025-01-12
P-1002,USB-C Docking Hub,188.31,59,2273,0.026,Electronics,2025-01-12
P-1003,Smart Home Camera,211.95,33,2238,0.0147,Electronics,2025-01-12
P-1004,Portable Charger,271.34,10,974,0.0103,Electronics,2025-01-12
P-1005,Bluetooth Speaker,240.19,33,1110,0.0297,Electronics,2025-01-12
P-1006,Gaming Keyboard,223.62,39,1170,0.0333,Electronics,2025-01-12
P-1007,Streaming Microphone,247.62,65,1791,0.0363,Electronics,2025-01-12
P-1008,Fitness Smartwatch,382.39,59,1494,0.0395,Electronics,2025-01-12
P-1009,Ceramic Cookware Set,67.43,108,1372,0.0787,Home & Kitchen,2025-01-12
P-1010,Air Fryer Basket,72.49,48,786,0.0611,Home & Kitchen,2025-01-12
P-1011,Memory Foam Pillow,82.88,94,1752,0.0537,Home & Kitchen,2025-01-12
P-1012,Countertop Blender,119.38,46,1350,0.0341,Home & Kitchen,2025-01-12
P-1013,Cotton Sheet Set,60.51,30,631,0.0475,Home & Kitchen,2025-01-12
P-1014,Desk Organizer,103.87,118,2045,0.0577,Home & Kitchen,2025-01-12
P-1015,LED Floor Lamp,64.21,39,1116,0.0349,Home & Kitchen,2025-01-12
P-1016,Vacuum Storage Bags,75.06,103,1463,0.0704,Home & Kitchen,2025-01-12
P-1017,Hydrating Face Serum,60.61,101,1346,0.075,Beauty,2025-01-12
P-1018,Mineral Sunscreen,13.66,268,2331,0.115,Beauty,2025-01-12
P-1019,Retinol Night Cream,29.58,188,1895,0.0992,Beauty,2025-01-12
P-1020,Matte Lip Kit,76.58,217,2173,0.0999,Beauty,2025-01-12
P-1021,Scalp Care Tonic,46.44,124,1745,0.0711,Beauty,2025-01-12
P-1022,Fragrance Discovery Set,17.4,341,2794,0.122,Beauty,2025-01-12
P-1023,Reusable Makeup Pads,17.51,187,1590,0.1176,Beauty,2025-01-12
P-1024,Volumizing Hair Brush,39.42,219,1477,0.1483,Beauty,2025-01-12
P-1025,Performance Hoodie,37.66,98,802,0.1222,Apparel,2025-01-12
P-1026,Running Shorts,118.74,118,1383,0.0853,Apparel,2025-01-12
P-1027,Stretch Denim Jeans,70.31,180,2795,0.0644,Apparel,2025-01-12
P-1028,Linen Button Shirt,80.5,100,1417,0.0706,Apparel,2025-01-12
P-1029,Seamless Leggings,39.51,114,1070,0.1065,Apparel,2025-01-12
P-1030,Merino Crew Socks,106.98,64,1797,0.0356,Apparel,2025-01-12
P-1031,Canvas Weekender Bag,100.22,66,583,0.1132,Apparel,2025-01-12
P-1032,Rain Shell Jacket,71.27,57,795,0.0717,Apparel,2025-01-12
P-1033,Adjustable Dumbbell,39.97,42,503,0.0835,Fitness,2025-01-12
P-1034,Yoga Mat Pro,231.57,32,1172,0.0273,Fitness,2025-01-12
P-1035,Resistance Band Kit,123.79,30,689,0.0435,Fitness,2025-01-12
P-1036,Foam Roller,74.36,73,2037,0.0358,Fitness,2025-01-12
P-1037,Cycling Trainer Stand,162.86,113,1394,0.0811,Fitness,2025-01-12
P-1038,Hydration Vest,170.83,29,1263,0.023,Fitness,2025-01-12
P-1039,Recovery Massage Gun,97.03,37,952,0.0389,Fitness,2025-01-12
P-1040,Balance Board,200.95,67,1113,0.0602,Fitness,2025-01-12
P-1041,Organic Coffee Beans,9.68,178,2178,0.0817,Grocery,2025-01-12
P-1042,Protein Granola,19.04,92,806,0.1141,Grocery,2025-01-12
P-1043,Sparkling Water Pack,34.57,342,2067,0.1655,Grocery,2025-01-12
P-1044,Olive Oil Tin,23.08,248,1302,0.1905,Grocery,2025-01-12
P-1045,Dried Mango Slices,13.18,138,782,0.1765,Grocery,2025-01-12
P-1046,Plant-Based Jerky,5.19,585,3433,0.1704,Grocery,2025-01-12
P-1047,Almond Butter Jar,17.97,278,1835,0.1515,Grocery,2025-01-12
P-1048,Herbal Tea Sampler,30.45,345,2373,0.1454,Grocery,2025-01-12
P-1001,Wireless Earbuds,130.9,16,1064,0.015,Electronics,2025-01-13
P-1002,USB-C Docking Hub,187.6,92,3070,0.03,Electronics,2025-01-13
P-1003,Smart Home Camera,200.64,23,1865,0.0123,Electronics,2025-01-13
P-1004,Portable Charger,268.02,16,1000,0.016,Electronics,2025-01-13
P-1005,Bluetooth Speaker,239.11,41,1216,0.0337,Electronics,2025-01-13
P-1006,Gaming Keyboard,187.38,73,1648,0.0443,Electronics,2025-01-13
P-1007,Streaming Microphone,246.88,51,1514,0.0337,Electronics,2025-01-13
P-1008,Fitness Smartwatch,377.44,42,1274,0.033,Electronics,2025-01-13
P-1009,Ceramic Cookware Set,64.99,68,1239,0.0549,Home & Kitchen,2025-01-13
P-1010,Air Fryer Basket,75.38,58,740,0.0784,Home & Kitchen,2025-01-13
P-1011,Memory Foam Pillow,85.27,70,1201,0.0583,Home & Kitchen,2025-01-13
P-1012,Countertop Blender,122.93,35,1133,0.0309,Home & Kitchen,2025-01-13
P-1013,Cotton Sheet Set,61.83,26,646,0.0402,Home & Kitchen,2025-01-13
P-1014,Desk Organizer,81.06,97,1302,0.0745,Home & Kitchen,2025-01-13
P-1015,LED Floor Lamp,67.5,24,664,0.0361,Home & Kitchen,2025-01-13
P-1016,Vacuum Storage Bags,74.3,109,1580,0.069,Home & Kitchen,2025-01-13
P-1017,Hydrating Face Serum,60.05,56,734,0.0763,Beauty,2025-01-13
P-1018,Mineral Sunscreen,13.58,238,1638,0.1453,Beauty,2025-01-13
P-1019,Retinol Night Cream,29.44,73,1086,0.0672,Beauty,2025-01-13
P-1020,Matte Lip Kit,76.12,155,1692,0.0916,Beauty,2025-01-13
P-1021,Scalp Care Tonic,46.5,132,1632,0.0809,Beauty,2025-01-13
P-1022,Fragrance Discovery Set,14.79,474,2905,0.1632,Beauty,2025-01-13
P-1023,Reusable Makeup Pads,18.43,171,1347,0.1269,Beauty,2025-01-13
P-1024,Volumizing Hair Brush,40.73,179,1266,0.1414,Beauty,2025-01-13
P-1025,Performance Hoodie,39.85,93,919,0.1012,Apparel,2025-01-13
P-1026,Running Shorts,117.55,82,960,0.0854,Apparel,2025-01-13
P-1027,Stretch Denim Jeans,68.98,105,1529,0.0687,Apparel,2025-01-13
P-1028,Linen Button Shirt,80,78,1168,0.0668,Apparel,2025-01-13
P-1029,Seamless Leggings,38.95,111,1095,0.1014,Apparel,2025-01-13
P-1030,Merino Crew Socks,95.96,86,1395,0.0616,Apparel,2025-01-13
P-1031,Canvas Weekender Bag,113.08,64,745,0.0859,Apparel,2025-01-13
P-1032,Rain Shell Jacket,66.92,55,692,0.0795,Apparel,2025-01-13
P-1033,Adjustable Dumbbell,39.56,37,429,0.0862,Fitness,2025-01-13
P-1034,Yoga Mat Pro,233.92,42,1353,0.031,Fitness,2025-01-13
P-1035,Resistance Band Kit,120.58,24,668,0.0359,Fitness,2025-01-13
P-1036,Foam Roller,75.97,39,1197,0.0326,Fitness,2025-01-13
P-1037,Cycling Trainer Stand,163.34,61,909,0.0671,Fitness,2025-01-13
P-1038,Hydration Vest,146.27,23,768,0.0299,Fitness,2025-01-13
P-1039,Recovery Massage Gun,90.6,27,733,0.0368,Fitness,2025-01-13
P-1040,Balance Board,195.31,71,1308,0.0543,Fitness,2025-01-13
P-1041,Organic Coffee Beans,9.6,119,1606,0.0741,Grocery,2025-01-13
P-1042,Protein Granola,18.65,70,642,0.109,Grocery,2025-01-13
P-1043,Sparkling Water Pack,33.52,309,1409,0.2193,Grocery,2025-01-13
P-1044,Olive Oil Tin,23.97,161,999,0.1612,Grocery,2025-01-13
P-1045,Dried Mango Slices,13.27,161,713,0.2258,Grocery,2025-01-13
P-1046,Plant-Based Jerky,4.38,601,2548,0.2359,Grocery,2025-01-13
P-1047,Almond Butter Jar,17.02,285,1743,0.1635,Grocery,2025-01-13
P-1048,Herbal Tea Sampler,30.29,312,2671,0.1168,Grocery,2025-01-13
P-1001,Wireless Earbuds,133.18,26,1902,0.0137,Electronics,2025-01-14
P-1002,USB-C Docking Hub,189.13,60,2520,0.0238,Electronics,2025-01-14
P-1003,Smart Home Camera,203.22,44,2195,0.02,Electronics,2025-01-14
P-1004,Portable Charger,271.18,12,658,0.0182,Electronics,2025-01-14
P-1005,Bluetooth Speaker,241.6,35,1156,0.0303,Electronics,2025-01-14
P-1006,Gaming Keyboard,195.57,45,1059,0.0425,Electronics,2025-01-14
P-1007,Streaming Microphone,303.14,23,1428,0.0161,Electronics,2025-01-14
P-1008,Fitness Smartwatch,402.13,55,1544,0.0356,Electronics,2025-01-14
P-1009,Ceramic Cookware Set,67.17,54,937,0.0576,Home & Kitchen,2025-01-14
P-1010,Air Fryer Basket,75.5,40,786,0.0509,Home & Kitchen,2025-01-14
P-1011,Memory Foam Pillow,84.14,71,1308,0.0543,Home & Kitchen,2025-01-14
P-1012,Countertop Blender,118.44,49,1374,0.0357,Home & Kitchen,2025-01-14
P-1013,Cotton Sheet Set,60.32,33,552,0.0598,Home & Kitchen,2025-01-14
P-1014,Desk Organizer,80.61,100,1295,0.0772,Home & Kitchen,2025-01-14
P-1015,LED Floor Lamp,81.48,38,1006,0.0378,Home & Kitchen,2025-01-14
P-1016,Vacuum Storage Bags,74.06,92,1474,0.0624,Home & Kitchen,2025-01-14
P-1017,Hydrating Face Serum,60.47,62,938,0.0661,Beauty,2025-01-14
P-1018,Mineral Sunscreen,13.25,213,1651,0.129,Beauty,2025-01-14
P-1019,Retinol Night Cream,28.6,132,1376,0.0959,Beauty,2025-01-14
P-1020,Matte Lip Kit,74.02,168,1950,0.0862,Beauty,2025-01-14
P-1021,Scalp Care Tonic,46.22,133,1907,0.0697,Beauty,2025-01-14
P-1022,Fragrance Discovery Set,14.77,290,2106,0.1377,Beauty,2025-01-14
P-1023,Reusable Makeup Pads,20.99,163,1364,0.1195,Beauty,2025-01-14
P-1024,Volumizing Hair Brush,40.48,131,944,0.1388,Beauty,2025-01-14
P-1025,Performance Hoodie,39.14,82,695,0.118,Apparel,2025-01-14
P-1026,Running Shorts,125.82,79,948,0.0833,Apparel,2025-01-14
P-1027,Stretch Denim Jeans,69.56,133,2137,0.0622,Apparel,2025-01-14
P-1028,Linen Button Shirt,82.04,79,1166,0.0678,Apparel,2025-01-14
P-1029,Seamless Leggings,39.26,89,789,0.1128,Apparel,2025-01-14
P-1030,Merino Crew Socks,92.16,56,1382,0.0405,Apparel,2025-01-14
P-1031,Canvas Weekender Bag,121.75,39,512,0.0762,Apparel,2025-01-14
P-1032,Rain Shell Jacket,71.37,55,700,0.0786,Apparel,2025-01-14
P-1033,Adjustable Dumbbell,39.11,32,443,0.0722,Fitness,2025-01-14
P-1034,Yoga Mat Pro,238.1,30,1050,0.0286,Fitness,2025-01-14
P-1035,Resistance Band Kit,124.03,18,596,0.0302,Fitness,2025-01-14
P-1036,Foam Roller,78.37,68,1953,0.0348,Fitness,2025-01-14
P-1037,Cycling Trainer Stand,155.54,69,1109,0.0622,Fitness,2025-01-14
P-1038,Hydration Vest,147.57,34,1057,0.0322,Fitness,2025-01-14
P-1039,Recovery Massage Gun,108.51,21,658,0.0319,Fitness,2025-01-14
P-1040,Balance Board,195.64,77,1223,0.063,Fitness,2025-01-14
P-1041,Organic Coffee Beans,9.8,148,2075,0.0713,Grocery,2025-01-14
P-1042,Protein Granola,19.59,74,538,0.1375,Grocery,2025-01-14
P-1043,Sparkling Water Pack,33.65,369,1896,0.1946,Grocery,2025-01-14
P-1044,Olive Oil Tin,23.71,242,1359,0.1781,Grocery,2025-01-14
P-1045,Dried Mango Slices,13.13,100,543,0.1842,Grocery,2025-01-14
P-1046,Plant-Based Jerky,4.24,597,2784,0.2144,Grocery,2025-01-14
